NO_BATCH	TGL_PENGAMBILAN	NOMOR_MO	KODE_BARANG	LOKASI	QUANTITY	HARGA_PER_UNIT	STATIS	NO_AKUN	STATIS	STATIS	STATIS
[55230] Anak Timbangan 500 g F1	2016-04-19 06:59:22	PO00858		Suppliers	1.0	0.0	STATIS	False	STATIS	STATIS	STATIS

